trades,wins,losses,win_rate,gross_profit,gross_loss,net_profit,profit_factor,profit_factor_score,max_drawdown,expectancy,time,symbol,min_score,rsi_range,atr_mode,volume_multiplier,ema_confirm,exit_mode,take_profit_pct,stop_loss_pct
77,26,51,33.77,2800.05,-2939.23,-139.19,0.9526,0.9526454658508163,-600.87,-1.81,2026-07-09T15:17:06.093151,XRPUSDT,60,"(35, 60)",sma20,1.2,True,fixed,0.04,-0.02
77,26,51,33.77,2800.05,-2939.23,-139.19,0.9526,0.9526454658508163,-600.87,-1.81,2026-07-09T15:19:21.037606,XRPUSDT,65,"(30, 60)",sma20,1.2,True,fixed,0.04,-0.02
77,26,51,33.77,2800.05,-2939.23,-139.19,0.9526,0.9526454658508163,-600.87,-1.81,2026-07-09T15:20:06.696587,XRPUSDT,65,"(35, 60)",sma20,1.2,True,fixed,0.04,-0.02
77,26,51,33.77,2800.05,-2939.23,-139.19,0.9526,0.9526454658508163,-600.87,-1.81,2026-07-09T15:22:30.435629,XRPUSDT,70,"(30, 60)",sma20,1.2,True,fixed,0.04,-0.02
77,26,51,33.77,2800.05,-2939.23,-139.19,0.9526,0.9526454658508163,-600.87,-1.81,2026-07-09T15:23:16.073895,XRPUSDT,70,"(35, 60)",sma20,1.2,True,fixed,0.04,-0.02
144,93,51,64.58,2799.25,-2945.22,-145.97,0.9504,0.9504378754896744,-700.14,-1.01,2026-07-09T15:17:56.208096,XRPUSDT,60,"(35, 65)",sma20,1.2,True,ema20_exit,0.04,-0.02
144,93,51,64.58,2799.25,-2945.22,-145.97,0.9504,0.9504378754896744,-700.14,-1.01,2026-07-09T15:20:57.970165,XRPUSDT,65,"(35, 65)",sma20,1.2,True,ema20_exit,0.04,-0.02
144,93,51,64.58,2799.25,-2945.22,-145.97,0.9504,0.9504378754896744,-700.14,-1.01,2026-07-09T15:24:06.194572,XRPUSDT,70,"(35, 65)",sma20,1.2,True,ema20_exit,0.04,-0.02
77,26,51,33.77,2790.8,-2939.23,-148.43,0.9495,0.9495001552786154,-600.87,-1.93,2026-07-09T15:16:11.596110,XRPUSDT,60,"(30, 60)",sma20,1.15,True,fixed,0.04,-0.02
77,26,51,33.77,2790.8,-2939.23,-148.43,0.9495,0.9495001552786154,-600.87,-1.93,2026-07-09T15:16:58.179215,XRPUSDT,60,"(35, 60)",sma20,1.15,True,fixed,0.04,-0.02
77,26,51,33.77,2790.8,-2939.23,-148.43,0.9495,0.9495001552786154,-600.87,-1.93,2026-07-09T15:19:13.434897,XRPUSDT,65,"(30, 60)",sma20,1.15,True,fixed,0.04,-0.02
77,26,51,33.77,2790.8,-2939.23,-148.43,0.9495,0.9495001552786154,-600.87,-1.93,2026-07-09T15:19:59.104287,XRPUSDT,65,"(35, 60)",sma20,1.15,True,fixed,0.04,-0.02
77,26,51,33.77,2790.8,-2939.23,-148.43,0.9495,0.9495001552786154,-600.87,-1.93,2026-07-09T15:22:22.748398,XRPUSDT,70,"(30, 60)",sma20,1.15,True,fixed,0.04,-0.02
77,26,51,33.77,2790.8,-2939.23,-148.43,0.9495,0.9495001552786154,-600.87,-1.93,2026-07-09T15:23:08.362214,XRPUSDT,70,"(35, 60)",sma20,1.15,True,fixed,0.04,-0.02
159,99,60,62.26,3184.37,-3367.58,-183.21,0.9456,0.9455958345358546,-863.72,-1.15,2026-07-09T15:18:03.800727,XRPUSDT,60,"(35, 65)",percentile40,1.1,True,ema20_exit,0.04,-0.02
159,99,60,62.26,3184.37,-3367.58,-183.21,0.9456,0.9455958345358546,-863.72,-1.15,2026-07-09T15:21:06.038380,XRPUSDT,65,"(35, 65)",percentile40,1.1,True,ema20_exit,0.04,-0.02
159,99,60,62.26,3184.37,-3367.58,-183.21,0.9456,0.9455958345358546,-863.72,-1.15,2026-07-09T15:24:13.878499,XRPUSDT,70,"(35, 65)",percentile40,1.1,True,ema20_exit,0.04,-0.02
38,13,25,34.21,1368.27,-1455.24,-86.97,0.9402,0.9402374477269217,-387.94,-2.29,2026-07-09T14:42:05.264713,BTCUSDT,60,"(30, 55)",sma20,1.15,True,fixed,0.04,-0.02
38,13,25,34.21,1368.27,-1455.24,-86.97,0.9402,0.9402374477269217,-387.94,-2.29,2026-07-09T14:45:40.922880,BTCUSDT,65,"(30, 55)",sma20,1.15,True,fixed,0.04,-0.02
38,13,25,34.21,1368.27,-1455.24,-86.97,0.9402,0.9402374477269217,-387.94,-2.29,2026-07-09T14:49:35.334894,BTCUSDT,70,"(30, 55)",sma20,1.15,True,fixed,0.04,-0.02
154,99,55,64.29,2950.67,-3155.25,-204.58,0.9352,0.9351607925758308,-780.51,-1.33,2026-07-09T15:17:40.460684,XRPUSDT,60,"(35, 65)",sma20,1.1,True,ema20_exit,0.04,-0.02
154,99,55,64.29,2950.67,-3155.25,-204.58,0.9352,0.9351607925758308,-780.51,-1.33,2026-07-09T15:20:42.412595,XRPUSDT,65,"(35, 65)",sma20,1.1,True,ema20_exit,0.04,-0.02
154,99,55,64.29,2950.67,-3155.25,-204.58,0.9352,0.9351607925758308,-780.51,-1.33,2026-07-09T15:23:50.551604,XRPUSDT,70,"(35, 65)",sma20,1.1,True,ema20_exit,0.04,-0.02
64,47,17,73.44,866.85,-936.58,-69.73,0.9256,0.9255531113175599,-299.14,-1.09,2026-07-09T15:25:18.935638,BNBUSDT,60,"(30, 55)",percentile40,1.2,True,ema20_exit,0.04,-0.02
64,47,17,73.44,866.85,-936.58,-69.73,0.9256,0.9255531113175599,-299.14,-1.09,2026-07-09T15:29:07.493540,BNBUSDT,65,"(30, 55)",percentile40,1.2,True,ema20_exit,0.04,-0.02
64,47,17,73.44,866.85,-936.58,-69.73,0.9256,0.9255531113175599,-299.14,-1.09,2026-07-09T15:32:07.420765,BNBUSDT,70,"(30, 55)",percentile40,1.2,True,ema20_exit,0.04,-0.02
61,20,41,32.79,2182.63,-2359.31,-176.68,0.9251,0.9251134992665656,-832.78,-2.9,2026-07-09T15:05:16.718357,SOLUSDT,60,"(30, 55)",percentile40,1.15,True,fixed,0.04,-0.02
61,20,41,32.79,2182.63,-2359.31,-176.68,0.9251,0.9251134992665656,-832.78,-2.9,2026-07-09T15:08:31.192469,SOLUSDT,65,"(30, 55)",percentile40,1.15,True,fixed,0.04,-0.02
61,20,41,32.79,2182.63,-2359.31,-176.68,0.9251,0.9251134992665656,-832.78,-2.9,2026-07-09T15:12:13.489659,SOLUSDT,70,"(30, 55)",percentile40,1.15,True,fixed,0.04,-0.02
57,19,38,33.33,2013.02,-2181.6,-168.58,0.9227,0.9227244120258473,-583.07,-2.96,2026-07-09T14:43:18.471222,BTCUSDT,60,"(30, 60)",percentile40,1.15,True,fixed,0.04,-0.02
57,19,38,33.33,2013.02,-2181.6,-168.58,0.9227,0.9227244120258473,-583.07,-2.96,2026-07-09T14:44:09.297668,BTCUSDT,60,"(35, 60)",percentile40,1.15,True,fixed,0.04,-0.02
57,19,38,33.33,2013.02,-2181.6,-168.58,0.9227,0.9227244120258473,-583.07,-2.96,2026-07-09T14:47:10.217155,BTCUSDT,65,"(30, 60)",percentile40,1.15,True,fixed,0.04,-0.02
57,19,38,33.33,2013.02,-2181.6,-168.58,0.9227,0.9227244120258473,-583.07,-2.96,2026-07-09T14:48:05.285160,BTCUSDT,65,"(35, 60)",percentile40,1.15,True,fixed,0.04,-0.02
57,19,38,33.33,2013.02,-2181.6,-168.58,0.9227,0.9227244120258473,-583.07,-2.96,2026-07-09T14:50:48.846629,BTCUSDT,70,"(30, 60)",percentile40,1.15,True,fixed,0.04,-0.02
57,19,38,33.33,2013.02,-2181.6,-168.58,0.9227,0.9227244120258473,-583.07,-2.96,2026-07-09T14:51:54.890263,BTCUSDT,70,"(35, 60)",percentile40,1.15,True,fixed,0.04,-0.02
79,26,53,32.91,2787.43,-3041.48,-254.04,0.9165,0.9164732655340261,-652.06,-3.22,2026-07-09T15:16:03.302040,XRPUSDT,60,"(30, 60)",sma20,1.1,True,fixed,0.04,-0.02
79,26,53,32.91,2787.43,-3041.48,-254.04,0.9165,0.9164732655340261,-652.06,-3.22,2026-07-09T15:16:50.325727,XRPUSDT,60,"(35, 60)",sma20,1.1,True,fixed,0.04,-0.02
79,26,53,32.91,2787.43,-3041.48,-254.04,0.9165,0.9164732655340261,-652.06,-3.22,2026-07-09T15:19:05.855947,XRPUSDT,65,"(30, 60)",sma20,1.1,True,fixed,0.04,-0.02
79,26,53,32.91,2787.43,-3041.48,-254.04,0.9165,0.9164732655340261,-652.06,-3.22,2026-07-09T15:19:51.431128,XRPUSDT,65,"(35, 60)",sma20,1.1,True,fixed,0.04,-0.02
79,26,53,32.91,2787.43,-3041.48,-254.04,0.9165,0.9164732655340261,-652.06,-3.22,2026-07-09T15:22:15.050678,XRPUSDT,70,"(30, 60)",sma20,1.1,True,fixed,0.04,-0.02
79,26,53,32.91,2787.43,-3041.48,-254.04,0.9165,0.9164732655340261,-652.06,-3.22,2026-07-09T15:23:00.672597,XRPUSDT,70,"(35, 60)",sma20,1.1,True,fixed,0.04,-0.02
70,46,24,65.71,1273.29,-1389.99,-116.7,0.916,0.9160422248249627,-367.24,-1.67,2026-07-09T15:05:27.981042,SOLUSDT,60,"(30, 55)",percentile40,1.2,True,ema20_exit,0.04,-0.02
70,46,24,65.71,1273.29,-1389.99,-116.7,0.916,0.9160422248249627,-367.24,-1.67,2026-07-09T15:08:43.470738,SOLUSDT,65,"(30, 55)",percentile40,1.2,True,ema20_exit,0.04,-0.02
70,46,24,65.71,1273.29,-1389.99,-116.7,0.916,0.9160422248249627,-367.24,-1.67,2026-07-09T15:12:27.755473,SOLUSDT,70,"(30, 55)",percentile40,1.2,True,ema20_exit,0.04,-0.02
42,14,28,33.33,1468.54,-1619.88,-151.34,0.9066,0.9065733667917644,-384.15,-3.6,2026-07-09T14:41:57.831732,BTCUSDT,60,"(30, 55)",sma20,1.1,True,fixed,0.04,-0.02
42,14,28,33.33,1468.54,-1619.88,-151.34,0.9066,0.9065733667917644,-384.15,-3.6,2026-07-09T14:45:30.778998,BTCUSDT,65,"(30, 55)",sma20,1.1,True,fixed,0.04,-0.02
42,14,28,33.33,1468.54,-1619.88,-151.34,0.9066,0.9065733667917644,-384.15,-3.6,2026-07-09T14:49:27.089282,BTCUSDT,70,"(30, 55)",sma20,1.1,True,fixed,0.04,-0.02
165,122,43,73.94,2182.25,-2415.17,-232.92,0.9036,0.9035613661156772,-403.14,-1.41,2026-07-09T14:45:14.233117,BTCUSDT,60,"(35, 65)",percentile40,1.15,True,ema20_exit,0.04,-0.02
165,122,43,73.94,2182.25,-2415.17,-232.92,0.9036,0.9035613661156772,-403.14,-1.41,2026-07-09T14:49:14.480423,BTCUSDT,65,"(35, 65)",percentile40,1.15,True,ema20_exit,0.04,-0.02
165,122,43,73.94,2182.25,-2415.17,-232.92,0.9036,0.9035613661156772,-403.14,-1.41,2026-07-09T14:53:05.191046,BTCUSDT,70,"(35, 65)",percentile40,1.15,True,ema20_exit,0.04,-0.02
151,113,38,74.83,1885.52,-2088.02,-202.5,0.903,0.903016474381972,-487.18,-1.34,2026-07-09T14:44:53.575843,BTCUSDT,60,"(35, 65)",sma20,1.2,True,ema20_exit,0.04,-0.02
151,113,38,74.83,1885.52,-2088.02,-202.5,0.903,0.903016474381972,-487.18,-1.34,2026-07-09T14:48:56.422005,BTCUSDT,65,"(35, 65)",sma20,1.2,True,ema20_exit,0.04,-0.02
151,113,38,74.83,1885.52,-2088.02,-202.5,0.903,0.903016474381972,-487.18,-1.34,2026-07-09T14:52:42.035780,BTCUSDT,70,"(35, 65)",sma20,1.2,True,ema20_exit,0.04,-0.02
66,48,18,72.73,887.01,-988.88,-101.87,0.897,0.8969813979752481,-332.83,-1.54,2026-07-09T15:25:08.770332,BNBUSDT,60,"(30, 55)",percentile40,1.15,True,ema20_exit,0.04,-0.02
66,48,18,72.73,887.01,-988.88,-101.87,0.897,0.8969813979752481,-332.83,-1.54,2026-07-09T15:29:00.202419,BNBUSDT,65,"(30, 55)",percentile40,1.15,True,ema20_exit,0.04,-0.02
66,48,18,72.73,887.01,-988.88,-101.87,0.897,0.8969813979752481,-332.83,-1.54,2026-07-09T15:32:00.246329,BNBUSDT,70,"(30, 55)",percentile40,1.15,True,ema20_exit,0.04,-0.02
139,105,34,75.54,1719.03,-1928.23,-209.21,0.8915,0.891502892880371,-463.52,-1.51,2026-07-09T14:43:14.532055,BTCUSDT,60,"(30, 60)",percentile40,1.1,True,ema20_exit,0.04,-0.02
139,105,34,75.54,1719.03,-1928.23,-209.21,0.8915,0.891502892880371,-463.52,-1.51,2026-07-09T14:44:05.270940,BTCUSDT,60,"(35, 60)",percentile40,1.1,True,ema20_exit,0.04,-0.02
139,105,34,75.54,1719.03,-1928.23,-209.21,0.8915,0.891502892880371,-463.52,-1.51,2026-07-09T14:47:05.681027,BTCUSDT,65,"(30, 60)",percentile40,1.1,True,ema20_exit,0.04,-0.02
139,105,34,75.54,1719.03,-1928.23,-209.21,0.8915,0.891502892880371,-463.52,-1.51,2026-07-09T14:48:00.479879,BTCUSDT,65,"(35, 60)",percentile40,1.1,True,ema20_exit,0.04,-0.02
139,105,34,75.54,1719.03,-1928.23,-209.21,0.8915,0.891502892880371,-463.52,-1.51,2026-07-09T14:50:44.765116,BTCUSDT,70,"(30, 60)",percentile40,1.1,True,ema20_exit,0.04,-0.02
139,105,34,75.54,1719.03,-1928.23,-209.21,0.8915,0.891502892880371,-463.52,-1.51,2026-07-09T14:51:48.951037,BTCUSDT,70,"(35, 60)",percentile40,1.1,True,ema20_exit,0.04,-0.02
123,91,32,73.98,1600.86,-1814.82,-213.96,0.8821,0.8821051701224997,-431.93,-1.74,2026-07-09T14:43:31.715365,BTCUSDT,60,"(30, 60)",percentile40,1.2,True,ema20_exit,0.04,-0.02
123,91,32,73.98,1600.86,-1814.82,-213.96,0.8821,0.8821051701224997,-431.93,-1.74,2026-07-09T14:44:22.064666,BTCUSDT,60,"(35, 60)",percentile40,1.2,True,ema20_exit,0.04,-0.02
123,91,32,73.98,1600.86,-1814.82,-213.96,0.8821,0.8821051701224997,-431.93,-1.74,2026-07-09T14:47:23.948197,BTCUSDT,65,"(30, 60)",percentile40,1.2,True,ema20_exit,0.04,-0.02
123,91,32,73.98,1600.86,-1814.82,-213.96,0.8821,0.8821051701224997,-431.93,-1.74,2026-07-09T14:48:22.559103,BTCUSDT,65,"(35, 60)",percentile40,1.2,True,ema20_exit,0.04,-0.02
123,91,32,73.98,1600.86,-1814.82,-213.96,0.8821,0.8821051701224997,-431.93,-1.74,2026-07-09T14:51:03.016755,BTCUSDT,70,"(30, 60)",percentile40,1.2,True,ema20_exit,0.04,-0.02
123,91,32,73.98,1600.86,-1814.82,-213.96,0.8821,0.8821051701224997,-431.93,-1.74,2026-07-09T14:52:11.656616,BTCUSDT,70,"(35, 60)",percentile40,1.2,True,ema20_exit,0.04,-0.02
56,18,38,32.14,1897.27,-2169.62,-272.35,0.8745,0.874472349218535,-520.62,-4.86,2026-07-09T14:43:27.291464,BTCUSDT,60,"(30, 60)",percentile40,1.2,True,fixed,0.04,-0.02
56,18,38,32.14,1897.27,-2169.62,-272.35,0.8745,0.874472349218535,-520.62,-4.86,2026-07-09T14:44:17.426169,BTCUSDT,60,"(35, 60)",percentile40,1.2,True,fixed,0.04,-0.02
56,18,38,32.14,1897.27,-2169.62,-272.35,0.8745,0.874472349218535,-520.62,-4.86,2026-07-09T14:47:19.153160,BTCUSDT,65,"(30, 60)",percentile40,1.2,True,fixed,0.04,-0.02
56,18,38,32.14,1897.27,-2169.62,-272.35,0.8745,0.874472349218535,-520.62,-4.86,2026-07-09T14:48:15.918724,BTCUSDT,65,"(35, 60)",percentile40,1.2,True,fixed,0.04,-0.02
56,18,38,32.14,1897.27,-2169.62,-272.35,0.8745,0.874472349218535,-520.62,-4.86,2026-07-09T14:50:58.023889,BTCUSDT,70,"(30, 60)",percentile40,1.2,True,fixed,0.04,-0.02
56,18,38,32.14,1897.27,-2169.62,-272.35,0.8745,0.874472349218535,-520.62,-4.86,2026-07-09T14:52:05.860009,BTCUSDT,70,"(35, 60)",percentile40,1.2,True,fixed,0.04,-0.02
57,18,39,31.58,1892.48,-2189.76,-297.27,0.8642,0.8642429939473638,-685.91,-5.22,2026-07-09T14:43:02.170664,BTCUSDT,60,"(30, 60)",sma20,1.2,True,fixed,0.04,-0.02
57,18,39,31.58,1892.48,-2189.76,-297.27,0.8642,0.8642429939473638,-685.91,-5.22,2026-07-09T14:43:52.269651,BTCUSDT,60,"(35, 60)",sma20,1.2,True,fixed,0.04,-0.02
57,18,39,31.58,1892.48,-2189.76,-297.27,0.8642,0.8642429939473638,-685.91,-5.22,2026-07-09T14:46:52.632920,BTCUSDT,65,"(30, 60)",sma20,1.2,True,fixed,0.04,-0.02
57,18,39,31.58,1892.48,-2189.76,-297.27,0.8642,0.8642429939473638,-685.91,-5.22,2026-07-09T14:47:44.650255,BTCUSDT,65,"(35, 60)",sma20,1.2,True,fixed,0.04,-0.02
57,18,39,31.58,1892.48,-2189.76,-297.27,0.8642,0.8642429939473638,-685.91,-5.22,2026-07-09T14:50:31.649909,BTCUSDT,70,"(30, 60)",sma20,1.2,True,fixed,0.04,-0.02
57,18,39,31.58,1892.48,-2189.76,-297.27,0.8642,0.8642429939473638,-685.91,-5.22,2026-07-09T14:51:31.030843,BTCUSDT,70,"(35, 60)",sma20,1.2,True,fixed,0.04,-0.02
59,19,40,32.2,1999.72,-2330.36,-330.64,0.8581,0.8581167890453435,-649.46,-5.6,2026-07-09T14:43:10.290334,BTCUSDT,60,"(30, 60)",percentile40,1.1,True,fixed,0.04,-0.02
59,19,40,32.2,1999.72,-2330.36,-330.64,0.8581,0.8581167890453435,-649.46,-5.6,2026-07-09T14:44:01.012882,BTCUSDT,60,"(35, 60)",percentile40,1.1,True,fixed,0.04,-0.02
59,19,40,32.2,1999.72,-2330.36,-330.64,0.8581,0.8581167890453435,-649.46,-5.6,2026-07-09T14:47:00.993080,BTCUSDT,65,"(30, 60)",percentile40,1.1,True,fixed,0.04,-0.02
59,19,40,32.2,1999.72,-2330.36,-330.64,0.8581,0.8581167890453435,-649.46,-5.6,2026-07-09T14:47:54.770457,BTCUSDT,65,"(35, 60)",percentile40,1.1,True,fixed,0.04,-0.02
59,19,40,32.2,1999.72,-2330.36,-330.64,0.8581,0.8581167890453435,-649.46,-5.6,2026-07-09T14:50:40.281941,BTCUSDT,70,"(30, 60)",percentile40,1.1,True,fixed,0.04,-0.02
59,19,40,32.2,1999.72,-2330.36,-330.64,0.8581,0.8581167890453435,-649.46,-5.6,2026-07-09T14:51:42.776133,BTCUSDT,70,"(35, 60)",percentile40,1.1,True,fixed,0.04,-0.02
129,95,34,73.64,1645.15,-1921.89,-276.75,0.856,0.8560039277947203,-472.01,-2.15,2026-07-09T14:43:22.955589,BTCUSDT,60,"(30, 60)",percentile40,1.15,True,ema20_exit,0.04,-0.02
129,95,34,73.64,1645.15,-1921.89,-276.75,0.856,0.8560039277947203,-472.01,-2.15,2026-07-09T14:44:13.673569,BTCUSDT,60,"(35, 60)",percentile40,1.15,True,ema20_exit,0.04,-0.02
129,95,34,73.64,1645.15,-1921.89,-276.75,0.856,0.8560039277947203,-472.01,-2.15,2026-07-09T14:47:14.951340,BTCUSDT,65,"(30, 60)",percentile40,1.15,True,ema20_exit,0.04,-0.02
129,95,34,73.64,1645.15,-1921.89,-276.75,0.856,0.8560039277947203,-472.01,-2.15,2026-07-09T14:48:10.814548,BTCUSDT,65,"(35, 60)",percentile40,1.15,True,ema20_exit,0.04,-0.02
129,95,34,73.64,1645.15,-1921.89,-276.75,0.856,0.8560039277947203,-472.01,-2.15,2026-07-09T14:50:53.561422,BTCUSDT,70,"(30, 60)",percentile40,1.15,True,ema20_exit,0.04,-0.02
129,95,34,73.64,1645.15,-1921.89,-276.75,0.856,0.8560039277947203,-472.01,-2.15,2026-07-09T14:52:00.848347,BTCUSDT,70,"(35, 60)",percentile40,1.15,True,ema20_exit,0.04,-0.02
42,13,29,30.95,1393.23,-1630.49,-237.26,0.8545,0.8544865228477361,-516.68,-5.65,2026-07-09T14:42:21.098737,BTCUSDT,60,"(30, 55)",percentile40,1.1,True,fixed,0.04,-0.02
42,13,29,30.95,1393.23,-1630.49,-237.26,0.8545,0.8544865228477361,-516.68,-5.65,2026-07-09T14:46:01.020651,BTCUSDT,65,"(30, 55)",percentile40,1.1,True,fixed,0.04,-0.02
42,13,29,30.95,1393.23,-1630.49,-237.26,0.8545,0.8544865228477361,-516.68,-5.65,2026-07-09T14:49:51.083823,BTCUSDT,70,"(30, 55)",percentile40,1.1,True,fixed,0.04,-0.02
157,116,41,73.89,1939.52,-2270.6,-331.08,0.8542,0.8541867218977712,-596.1,-2.11,2026-07-09T14:44:43.253236,BTCUSDT,60,"(35, 65)",sma20,1.15,True,ema20_exit,0.04,-0.02
157,116,41,73.89,1939.52,-2270.6,-331.08,0.8542,0.8541867218977712,-596.1,-2.11,2026-07-09T14:48:46.327202,BTCUSDT,65,"(35, 65)",sma20,1.15,True,ema20_exit,0.04,-0.02
157,116,41,73.89,1939.52,-2270.6,-331.08,0.8542,0.8541867218977712,-596.1,-2.11,2026-07-09T14:52:32.773814,BTCUSDT,70,"(35, 65)",sma20,1.15,True,ema20_exit,0.04,-0.02
53,41,12,77.36,590.77,-699.56,-108.79,0.8445,0.8444924841371808,-493.58,-2.05,2026-07-09T14:53:50.000308,ETHUSDT,60,"(30, 55)",percentile40,1.1,True,ema20_exit,0.04,-0.02
53,41,12,77.36,590.77,-699.56,-108.79,0.8445,0.8444924841371808,-493.58,-2.05,2026-07-09T14:57:46.979567,ETHUSDT,65,"(30, 55)",percentile40,1.1,True,ema20_exit,0.04,-0.02
53,41,12,77.36,590.77,-699.56,-108.79,0.8445,0.8444924841371808,-493.58,-2.05,2026-07-09T15:01:59.963918,ETHUSDT,70,"(30, 55)",percentile40,1.1,True,ema20_exit,0.04,-0.02
52,40,12,76.92,590.61,-699.56,-108.95,0.8443,0.8442599095088856,-493.74,-2.1,2026-07-09T14:53:58.791748,ETHUSDT,60,"(30, 55)",percentile40,1.15,True,ema20_exit,0.04,-0.02
52,40,12,76.92,590.61,-699.56,-108.95,0.8443,0.8442599095088856,-493.74,-2.1,2026-07-09T14:57:56.861499,ETHUSDT,65,"(30, 55)",percentile40,1.15,True,ema20_exit,0.04,-0.02
52,40,12,76.92,590.61,-699.56,-108.95,0.8443,0.8442599095088856,-493.74,-2.1,2026-07-09T15:02:08.161175,ETHUSDT,70,"(30, 55)",percentile40,1.15,True,ema20_exit,0.04,-0.02
58,18,40,31.03,1892.48,-2257.45,-364.97,0.8383,0.8383268933999849,-684.99,-6.29,2026-07-09T14:42:53.624685,BTCUSDT,60,"(30, 60)",sma20,1.15,True,fixed,0.04,-0.02
58,18,40,31.03,1892.48,-2257.45,-364.97,0.8383,0.8383268933999849,-684.99,-6.29,2026-07-09T14:43:43.870335,BTCUSDT,60,"(35, 60)",sma20,1.15,True,fixed,0.04,-0.02
58,18,40,31.03,1892.48,-2257.45,-364.97,0.8383,0.8383268933999849,-684.99,-6.29,2026-07-09T14:46:43.423983,BTCUSDT,65,"(30, 60)",sma20,1.15,True,fixed,0.04,-0.02
58,18,40,31.03,1892.48,-2257.45,-364.97,0.8383,0.8383268933999849,-684.99,-6.29,2026-07-09T14:47:36.186524,BTCUSDT,65,"(35, 60)",sma20,1.15,True,fixed,0.04,-0.02
58,18,40,31.03,1892.48,-2257.45,-364.97,0.8383,0.8383268933999849,-684.99,-6.29,2026-07-09T14:50:23.120768,BTCUSDT,70,"(30, 60)",sma20,1.15,True,fixed,0.04,-0.02
58,18,40,31.03,1892.48,-2257.45,-364.97,0.8383,0.8383268933999849,-684.99,-6.29,2026-07-09T14:51:18.895030,BTCUSDT,70,"(35, 60)",sma20,1.15,True,fixed,0.04,-0.02
195,126,69,64.62,3328.21,-3982.74,-654.53,0.8357,0.8356582761197329,-1268.87,-3.36,2026-07-09T15:07:11.830012,SOLUSDT,60,"(35, 65)",sma20,1.1,True,ema20_exit,0.04,-0.02
195,126,69,64.62,3328.21,-3982.74,-654.53,0.8357,0.8356582761197329,-1268.87,-3.36,2026-07-09T15:10:43.656318,SOLUSDT,65,"(35, 65)",sma20,1.1,True,ema20_exit,0.04,-0.02
195,126,69,64.62,3328.21,-3982.74,-654.53,0.8357,0.8356582761197329,-1268.87,-3.36,2026-07-09T15:14:32.365521,SOLUSDT,70,"(35, 65)",sma20,1.1,True,ema20_exit,0.04,-0.02
192,123,69,64.06,3298.78,-3948.0,-649.22,0.8356,0.8355573988539804,-1212.36,-3.38,2026-07-09T15:07:21.390370,SOLUSDT,60,"(35, 65)",sma20,1.15,True,ema20_exit,0.04,-0.02
192,123,69,64.06,3298.78,-3948.0,-649.22,0.8356,0.8355573988539804,-1212.36,-3.38,2026-07-09T15:10:52.612047,SOLUSDT,65,"(35, 65)",sma20,1.15,True,ema20_exit,0.04,-0.02
192,123,69,64.06,3298.78,-3948.0,-649.22,0.8356,0.8355573988539804,-1212.36,-3.38,2026-07-09T15:14:40.627311,SOLUSDT,70,"(35, 65)",sma20,1.15,True,ema20_exit,0.04,-0.02
59,18,41,30.51,1963.45,-2357.62,-394.18,0.8328,0.8328077399714484,-831.09,-6.68,2026-07-09T15:05:24.226702,SOLUSDT,60,"(30, 55)",percentile40,1.2,True,fixed,0.04,-0.02
59,18,41,30.51,1963.45,-2357.62,-394.18,0.8328,0.8328077399714484,-831.09,-6.68,2026-07-09T15:08:39.038607,SOLUSDT,65,"(30, 55)",percentile40,1.2,True,fixed,0.04,-0.02
59,18,41,30.51,1963.45,-2357.62,-394.18,0.8328,0.8328077399714484,-831.09,-6.68,2026-07-09T15:12:22.994859,SOLUSDT,70,"(30, 55)",percentile40,1.2,True,fixed,0.04,-0.02
66,20,46,30.3,2186.58,-2634.97,-448.39,0.8298,0.8298304482930537,-1049.37,-6.79,2026-07-09T15:05:09.304557,SOLUSDT,60,"(30, 55)",percentile40,1.1,True,fixed,0.04,-0.02
66,20,46,30.3,2186.58,-2634.97,-448.39,0.8298,0.8298304482930537,-1049.37,-6.79,2026-07-09T15:08:23.009261,SOLUSDT,65,"(30, 55)",percentile40,1.1,True,fixed,0.04,-0.02
66,20,46,30.3,2186.58,-2634.97,-448.39,0.8298,0.8298304482930537,-1049.37,-6.79,2026-07-09T15:12:03.793109,SOLUSDT,70,"(30, 55)",percentile40,1.1,True,fixed,0.04,-0.02
188,120,68,63.83,3218.36,-3894.24,-675.89,0.8264,0.8264396590083163,-1189.11,-3.6,2026-07-09T15:07:30.023074,SOLUSDT,60,"(35, 65)",sma20,1.2,True,ema20_exit,0.04,-0.02
188,120,68,63.83,3218.36,-3894.24,-675.89,0.8264,0.8264396590083163,-1189.11,-3.6,2026-07-09T15:11:01.432618,SOLUSDT,65,"(35, 65)",sma20,1.2,True,ema20_exit,0.04,-0.02
188,120,68,63.83,3218.36,-3894.24,-675.89,0.8264,0.8264396590083163,-1189.11,-3.6,2026-07-09T15:14:48.715743,SOLUSDT,70,"(35, 65)",sma20,1.2,True,ema20_exit,0.04,-0.02
67,20,47,29.85,2116.2,-2567.32,-451.12,0.8243,0.8242842636351279,-617.77,-6.73,2026-07-09T14:44:47.948118,BTCUSDT,60,"(35, 65)",sma20,1.2,True,fixed,0.04,-0.02
67,20,47,29.85,2116.2,-2567.32,-451.12,0.8243,0.8242842636351279,-617.77,-6.73,2026-07-09T14:48:51.428259,BTCUSDT,65,"(35, 65)",sma20,1.2,True,fixed,0.04,-0.02
