open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore,EMA20,EMA50,EMA200,RSI14,MACD,MACD_SIGNAL,MACD_HIST,ATR14,BB_UPPER,BB_MIDDLE,BB_LOWER,VOLUME_MA20,AI_SCORE,Signal
2025-07-09 11:30:00,2.3682,2.3823,2.3682,2.3822,3498100.6,2025-07-09 11:44:59.999,8319370.76178,28816,2158377.6,5133039.51981,0,2.344453275712383,,,85.95604919132587,0.0127138446162882,,,0.0093075750100306,2.3707261489443776,2.34097,2.3112138510556224,1886819.815,44.99999999999999,WAIT
2025-07-09 11:45:00,2.3821,2.3884,2.3779,2.3815,4140970.7,2025-07-09 11:59:59.999,9867488.90743,32430,2118528.0,5048531.31874,0,2.347981535168346,,,84.96047184124603,0.0140755487824324,0.0102582349885987,0.0038173137938336,0.0093927482235998,2.3775213531228783,2.34371,2.309898646877122,2053942.72,44.99999999999999,WAIT
2025-07-09 12:00:00,2.3814,2.4039,2.3788,2.3973,7889245.7,2025-07-09 12:14:59.999,18884363.3931,48982,4941612.2,11830916.30849,0,2.35267853181898,,,88.2645008904581,0.0162424047669338,0.0114550689442658,0.004787335822668,0.010514694779057,2.3871459086228843,2.3474150000000003,2.307684091377116,2402226.735,44.99999999999999,WAIT
2025-07-09 12:15:00,2.3973,2.3978,2.3865,2.3952,3784264.7,2025-07-09 12:29:59.999,9049608.66325,33119,1887484.2,4513397.24208,0,2.3567281954552675,,,85.57360818581918,0.0175874639597264,0.0126815479473579,0.0049059160123685,0.0105707880091244,2.394420113662308,2.35087,2.307319886337692,2566081.075,44.99999999999999,WAIT
2025-07-09 12:30:00,2.3952,2.3961,2.3881,2.3923,3473866.2,2025-07-09 12:44:59.999,8311418.41301,24488,1730556.8,4140471.97189,0,2.3601159863642898,,,81.86204966636403,0.0182095192935696,0.0137871422166002,0.0044223770769693,0.0103871602941869,2.3995067211200105,2.3543100000000003,2.30911327887999,2690135.93,44.99999999999999,WAIT
2025-07-09 12:45:00,2.3924,2.3926,2.3834,2.3841,4434987.2,2025-07-09 12:59:59.999,10586176.15043,25463,2423843.6,5785989.69746,0,2.3624001781391195,,,72.31157752622876,0.0178352376401011,0.0145967613013004,0.0032384763388007,0.0103023631303164,2.402646279789566,2.356935,2.311223720210434,2830844.685,44.99999999999999,WAIT
2025-07-09 13:00:00,2.3842,2.3997,2.3841,2.3965,3370360.8,2025-07-09 13:14:59.999,8068969.16953,23448,1474491.6,3529767.80448,0,2.365647780221108,,,76.73225678637388,0.0183279202461865,0.0153429930902776,0.0029849271559088,0.0106807657638652,2.407639272511765,2.36001,2.312380727488235,2961679.515,44.99999999999999,WAIT
2025-07-09 13:15:00,2.3964,2.3964,2.3853,2.3863,1883137.8,2025-07-09 13:29:59.999,4502504.43118,15900,756539.7,1808815.79582,0,2.367614658295288,,,67.22443325055451,0.0176913847353281,0.0158126714192877,0.0018787133160403,0.0107178539235892,2.4101476699682087,2.36251,2.314872330031791,3004795.335,44.99999999999999,WAIT
2025-07-09 13:30:00,2.3864,2.3893,2.3718,2.3749,5017500.2,2025-07-09 13:44:59.999,11939257.6402,33143,2633134.8,6265309.01785,0,2.368308500362404,,,58.49980514924864,0.0160816616457912,0.0158664694645884,0.0002151921812028,0.0112022929290471,2.410825898138461,2.36441,2.317994101861539,3215911.0200000005,65.0,WAIT
2025-07-09 13:45:00,2.3749,2.3807,2.3629,2.3679,3743198.8,2025-07-09 13:59:59.999,8883056.12694,28492,1799821.9,4271312.55314,0,2.368269595565984,,,53.87606406518755,0.0140788112292509,0.0155089378175209,-0.00143012658827,0.0116735577198294,2.410544328537493,2.366015,2.321485671462507,3346706.4,65.0,WAIT
2025-07-09 14:00:00,2.368,2.3686,2.3585,2.3655,3544645.2,2025-07-09 14:14:59.999,8378702.77868,22519,1593086.5,3765950.75612,0,2.3680058245596998,,,52.34835720234092,0.0121577311453031,0.0148386964830774,-0.0026809653377742,0.0115611607398416,2.409418836392069,2.3676850000000003,2.325951163607931,3481596.775,65.0,WAIT
2025-07-09 14:15:00,2.3655,2.3776,2.3624,2.3624,2112090.3,2025-07-09 14:29:59.999,5007766.77758,19522,841924.8,1996393.30656,0,2.3674719365063943,,,50.361890327788856,0.0102667683314376,0.0139243108527494,-0.0036575425213117,0.0118210778298529,2.40815774022103,2.36904,2.32992225977897,3558765.1099999994,65.0,WAIT
2025-07-09 14:30:00,2.3623,2.3649,2.3516,2.3597,3378646.0,2025-07-09 14:44:59.999,7971418.06031,33668,1238411.9,2921372.16372,0,2.366731752077214,,,48.63096662194236,0.0084528599350308,0.0128300206692057,-0.0043771607341748,0.0119267151277206,2.4066076813195507,2.370225,2.3338423186804493,3688064.565,65.0,WAIT
2025-07-09 14:45:00,2.3596,2.3768,2.354,2.3723,3178527.3,2025-07-09 14:59:59.999,7520229.06132,23232,1553123.8,3676003.24815,0,2.3672620614031934,,,56.19704412143816,0.0079405059499819,0.0118521177253609,-0.003911611775379,0.0127033783328834,2.4050573396753725,2.37198,2.338902660324627,3808392.255,65.0,WAIT
2025-07-09 15:00:00,2.3723,2.379,2.3687,2.3687,1522060.3,2025-07-09 15:14:59.999,3614908.92021,14383,723074.8,1717319.98658,0,2.3673990079362226,,,53.760633905447015,0.0071614194266529,0.0109139780656193,-0.0037525586389664,0.0125317084519631,2.404085674403762,2.373095,2.3421043255962384,3767239.685,65.0,WAIT
2025-07-09 15:15:00,2.3687,2.3819,2.3687,2.3805,1778204.1,2025-07-09 15:29:59.999,4227036.55191,10902,1043970.5,2482238.71681,0,2.3686467214661064,,,59.89781777510605,0.0074107229263051,0.0102133270377565,-0.0028026041114513,0.0125794435625372,2.403202575747451,2.37486,2.346517424252549,3794887.0,65.0,WAIT
